"","Rho","N","P","p.adj"
"6348at7088_nostop.fas.aligned.fas.best",-0.0148329120148003,85,0.868528274194444,0.967045633846265
"6349at7088_nostop.fas.aligned.fas.best",0.122052307326955,76,0.198398915025257,0.632942665294428
"6351at7088_nostop.fas.aligned.fas.best",0.0271341556029223,89,0.756552634077121,0.934649213612573
"6352at7088_nostop.fas.aligned.fas.best",0.00498000341441601,69,0.960174168015184,0.990425815440284
"6353at7088_nostop.fas.aligned.fas.best",-0.10748374879333,104,0.183641962876572,0.615415991428746
"6358at7088_nostop.fas.aligned.fas.best",0.0925919168640414,114,0.230053295621817,0.668329644844771
"6366at7088_nostop.fas.aligned.fas.best",0.13907419219613,103,0.0869036108141438,0.477208515519985
"6374at7088_nostop.fas.aligned.fas.best",0.119833630360438,76,0.206680048474397,0.641367618178186
"6381at7088_nostop.fas.aligned.fas.best",-0.0464578894448384,81,0.612991451344325,0.888762927149329
"6386at7088_nostop.fas.aligned.fas.best",0.0315450946647996,117,0.678624058364495,0.913284897157265
"638at7088_nostop.fas.aligned.fas.best",-0.000266796771895297,104,0.997366665035544,0.999086187235289
"6394at7088_nostop.fas.aligned.fas.best",-0.0406504307456201,99,0.623858102498581,0.892567208332876
"6395at7088_nostop.fas.aligned.fas.best",0.0930442041823493,94,0.274329277953311,0.70212600106005
"63at7088_nostop.fas.aligned.fas.best",-0.0592354981748954,105,0.461515898803285,0.818304566885111
"6401at7088_nostop.fas.aligned.fas.best",0.034221601538977,114,0.657333911121473,0.903980902605434
"6403at7088_nostop.fas.aligned.fas.best",0.0639086964006138,93,0.455212594458496,0.816312595727389
"6404at7088_nostop.fas.aligned.fas.best",-0.014328456094339,121,0.848175450604355,0.960613248600881
"6407at7088_nostop.fas.aligned.fas.best",-0.224870684485508,103,0.00563855585056519,0.18482349178238
"6413at7088_nostop.fas.aligned.fas.best",0.0347527646470701,110,0.658223382709585,0.904260945610662
"6414at7088_nostop.fas.aligned.fas.best",0.0497238203030386,84,0.58126152680598,0.877749071367735
"6420at7088_nostop.fas.aligned.fas.best",-0.0658325694096567,93,0.441755014691184,0.808524458261807
"6421at7088_nostop.fas.aligned.fas.best",-0.0642416074439621,91,0.457873904137509,0.816726090684218
"6427at7088_nostop.fas.aligned.fas.best",0.0725083058000722,92,0.399468398898267,0.779662703400503
"6432at7088_nostop.fas.aligned.fas.best",-0.0762162669872633,101,0.352957606480172,0.752794340430061
"6433at7088_nostop.fas.aligned.fas.best",-0.158010716138985,76,0.0959051085297367,0.492011505150872
"6436at7088_nostop.fas.aligned.fas.best",-0.0111888902234212,80,0.903654991162751,0.976272504609349
"6437at7088_nostop.fas.aligned.fas.best",0.183904633969257,99,0.0265174530792278,0.307801595702182
"6438at7088_nostop.fas.aligned.fas.best",-0.0397473927908924,93,0.642335508961252,0.898281943803471
"6439at7088_nostop.fas.aligned.fas.best",0.111318837301685,102,0.172723689881762,0.606773913276227
"643at7088_nostop.fas.aligned.fas.best",-0.246391367279773,91,0.00441045720597707,0.176494842092188
"6443at7088_nostop.fas.aligned.fas.best",0.0188471363763292,69,0.850106739138526,0.961383845088161
"6446at7088_nostop.fas.aligned.fas.best",0.0338122463573942,129,0.640706827088133,0.898281943803471
"6449at7088_nostop.fas.aligned.fas.best",0.103610418752215,80,0.262332387743131,0.695671341701667
"6450at7088_nostop.fas.aligned.fas.best",0.130027994150582,84,0.149221398016383,0.582485918303065
"6453at7088_nostop.fas.aligned.fas.best",-0.114515246306526,117,0.132543894366655,0.557227472373181
"6454at7088_nostop.fas.aligned.fas.best",-0.0666018424868827,89,0.446696522578336,0.809334546925274
"6462at7088_nostop.fas.aligned.fas.best",-0.0027159338167584,122,0.97093108584539,0.993280973793061
"6464at7088_nostop.fas.aligned.fas.best",-0.0970040522428404,107,0.223414590509666,0.661845815437253
"6467at7088_nostop.fas.aligned.fas.best",-0.0990358992155637,89,0.257846012990313,0.692132914126512
"6471at7088_nostop.fas.aligned.fas.best",-0.122601187129134,105,0.127496680604515,0.551872532883847
"6477at7088_nostop.fas.aligned.fas.best",-0.0542939668687157,93,0.525814577264444,0.853886068731334
"6481at7088_nostop.fas.aligned.fas.best",-0.325105570897701,96,0.0001129987505206,0.0378914456433202
"6486at7088_nostop.fas.aligned.fas.best",0.00929496851858062,82,0.918886364567485,0.97939352581054
"6487at7088_nostop.fas.aligned.fas.best",0.0376121372520962,94,0.658566549253407,0.904260945610662
"6499at7088_nostop.fas.aligned.fas.best",-0.0680923606747794,97,0.416258927937077,0.791578767363744
"649at7088_nostop.fas.aligned.fas.best",-0.0990156820927424,116,0.195356409262079,0.630186412658408
"6501at7088_nostop.fas.aligned.fas.best",0.163549703909879,82,0.0731542666964904,0.451975044629123
"6502at7088_nostop.fas.aligned.fas.best",-0.00395549168077053,102,0.961358102239039,0.991061769358287
"6503at7088_nostop.fas.aligned.fas.best",-0.182633250307447,102,0.0252857831774328,0.303900660753614
"6508at7088_nostop.fas.aligned.fas.best",-0.0301180336812957,105,0.708110083621917,0.921611808401443
"6512at7088_nostop.fas.aligned.fas.best",0.0842021608961147,119,0.264610748410831,0.696358020107937
"6518at7088_nostop.fas.aligned.fas.best",-0.107215005110508,107,0.178413390883395,0.609968294486162
"6522at7088_nostop.fas.aligned.fas.best",-0.169862869067126,114,0.0276762345510288,0.312671639214106
"6523at7088_nostop.fas.aligned.fas.best",-0.0208968804991689,104,0.796017753930592,0.94737899363435
"6525at7088_nostop.fas.aligned.fas.best",0.0427767251943988,86,0.631061546895663,0.89416687255427
"6528at7088_nostop.fas.aligned.fas.best",0.0878790405925333,117,0.248384644456384,0.681901627513593
"652at7088_nostop.fas.aligned.fas.best",0.0904098430443479,118,0.232997021697693,0.671519159003881
"6538at7088_nostop.fas.aligned.fas.best",-0.00521789635013785,106,0.948032786262341,0.987538491342785
"6540at7088_nostop.fas.aligned.fas.best",0.171892492294035,118,0.0233546986830899,0.295718359225496
"6542at7088_nostop.fas.aligned.fas.best",-0.00961613590535063,79,0.917675448886138,0.97939352581054
"6548at7088_nostop.fas.aligned.fas.best",-0.094213174014886,98,0.258191049375142,0.692132914126512
"6552at7088_nostop.fas.aligned.fas.best",-0.00405010184488837,107,0.959458708790186,0.990381172979152
"6555at7088_nostop.fas.aligned.fas.best",-0.0247598777203879,115,0.747165741704056,0.931180925549093
"6556at7088_nostop.fas.aligned.fas.best",0.0239522249477194,106,0.76479502065526,0.937028178297113
"6558at7088_nostop.fas.aligned.fas.best",-0.125439187051069,115,0.102417578586053,0.50176929444464
"655at7088_nostop.fas.aligned.fas.best",-0.100437387111734,93,0.240563515860821,0.677520536660389
"6562at7088_nostop.fas.aligned.fas.best",-0.0766939236370094,101,0.349948535747838,0.75064043026906
"6570at7088_nostop.fas.aligned.fas.best",-0.0800485679833865,110,0.308232914482765,0.726253944381813
"6571at7088_nostop.fas.aligned.fas.best",0.0930885703661232,101,0.256586964515535,0.691528248283575
"6572at7088_nostop.fas.aligned.fas.best",0.095943078256408,84,0.287232280839388,0.712778911898395
"657at7088_nostop.fas.aligned.fas.best",-0.00473367543737393,111,0.951731052842189,0.987584527748817
"6582at7088_nostop.fas.aligned.fas.best",-0.0457554385308354,88,0.603237988950297,0.886054256906108
"6583at7088_nostop.fas.aligned.fas.best",0.0252349106044939,96,0.764420628021173,0.937028178297113
"6585at7088_nostop.fas.aligned.fas.best",-0.0303805726858176,104,0.707049219045518,0.921611808401443
"6594at7088_nostop.fas.aligned.fas.best",-0.0251137322357288,87,0.776707838823497,0.942097222501698
"6597at7088_nostop.fas.aligned.fas.best",0.0741214544792117,77,0.431685236976688,0.802952305774208
"6598at7088_nostop.fas.aligned.fas.best",-0.0977861538067375,94,0.250614277122406,0.683472204861111
"659at7088_nostop.fas.aligned.fas.best",-0.190885428892733,76,0.0442773447154204,0.381757286852209
"65at7088_nostop.fas.aligned.fas.best",0.0419456836354327,90,0.629820586764766,0.89416687255427
"6601at7088_nostop.fas.aligned.fas.best",0.117228767820731,88,0.18297956585765,0.614711791897155
"6602at7088_nostop.fas.aligned.fas.best",-0.0373591600264742,105,0.642354366613898,0.898281943803471
"6606at7088_nostop.fas.aligned.fas.best",0.220343038165979,65,0.0321537327187107,0.335558703783623
"6607at7088_nostop.fas.aligned.fas.best",-0.00712918618011807,114,0.926370715094995,0.981062348575434
"660at7088_nostop.fas.aligned.fas.best",-0.0552115549999948,81,0.547764665512352,0.863092825252314
"6614at7088_nostop.fas.aligned.fas.best",-0.0100486397839633,99,0.903514735330456,0.976272504609349
"6616at7088_nostop.fas.aligned.fas.best",0.144948615067896,81,0.114537833476054,0.523552436819044
"6620at7088_nostop.fas.aligned.fas.best",0.011118525934166,108,0.888492956102268,0.971586597542622
"6622at7088_nostop.fas.aligned.fas.best",0.0300776422995705,110,0.701825187735696,0.921586593835067
"6627at7088_nostop.fas.aligned.fas.best",0.126566507811848,102,0.121077371810528,0.534748931088854
"6628at7088_nostop.fas.aligned.fas.best",-0.14363885804672,97,0.0863728176626346,0.477208515519985
"662at7088_nostop.fas.aligned.fas.best",-0.280942809433123,88,0.00141627368348802,0.126831988326325
"6636at7088_nostop.fas.aligned.fas.best",0.0210809955946999,101,0.797240789086926,0.948405435221317
"6637at7088_nostop.fas.aligned.fas.best",-0.0366334369076542,87,0.679090136117307,0.9135141295445
"6642at7088_nostop.fas.aligned.fas.best",-0.179326035233985,104,0.0265311373237059,0.307801595702182
"6644at7088_nostop.fas.aligned.fas.best",0.018950434334895,128,0.794446164024204,0.947130838549306
"6645at7088_nostop.fas.aligned.fas.best",0.0160861009596404,109,0.838502082598015,0.956763110223546
"6646at7088_nostop.fas.aligned.fas.best",0.0170718026374662,105,0.831936514713932,0.954713014554187
"664at7088_nostop.fas.aligned.fas.best",-0.107893009372294,91,0.212481180425129,0.646008105781675
"6652at7088_nostop.fas.aligned.fas.best",-0.0456222479940958,104,0.572503215239189,0.873091804752355
"6655at7088_nostop.fas.aligned.fas.best",-0.0983222217791533,102,0.228468517573978,0.665173383820303
"6657at7088_nostop.fas.aligned.fas.best",-0.0684133842133716,107,0.390529853948215,0.774266669249671
"6663at7088_nostop.fas.aligned.fas.best",-0.0526050002166303,95,0.534344453073516,0.857013507017207
"6668at7088_nostop.fas.aligned.fas.best",0.00557231111344438,116,0.941907270386334,0.98570497123037
"666at7088_nostop.fas.aligned.fas.best",-0.0380130476260373,100,0.644848633820595,0.898281943803471
"6670at7088_nostop.fas.aligned.fas.best",-0.14856632788594,120,0.048077262580032,0.392088600886586
"6671at7088_nostop.fas.aligned.fas.best",-0.225798799048543,100,0.0061825068792879,0.193563280446746
"6673at7088_nostop.fas.aligned.fas.best",0.0395549168077053,102,0.628035430496627,0.893876176462959
"6674at7088_nostop.fas.aligned.fas.best",0.102474531044047,94,0.228612423098162,0.665173383820303
"6678at7088_nostop.fas.aligned.fas.best",0.0852785268097947,116,0.264745427502764,0.696358020107937
"6680at7088_nostop.fas.aligned.fas.best",-0.13714335572326,103,0.0913739367364451,0.482616272842293
"6683at7088_nostop.fas.aligned.fas.best",-0.00797091389772735,107,0.920310190407065,0.97939352581054
"6684at7088_nostop.fas.aligned.fas.best",-0.142908889336817,96,0.0896711142387124,0.480523637966184
"6688at7088_nostop.fas.aligned.fas.best",0.0248756367249317,99,0.764109061698632,0.937028178297113
"6690at7088_nostop.fas.aligned.fas.best",0.0387434513632322,101,0.636800681642297,0.897015690535266
"6691at7088_nostop.fas.aligned.fas.best",-0.208871010098714,112,0.00729186315598186,0.206508249868128
"6701at7088_nostop.fas.aligned.fas.best",0.0135079320181902,90,0.876652846477993,0.967684173207173
"6703at7088_nostop.fas.aligned.fas.best",-0.140342311460125,88,0.110893376154817,0.51696193168947
"6707at7088_nostop.fas.aligned.fas.best",0.104166505230406,90,0.231333267277589,0.670529083529397
"6720at7088_nostop.fas.aligned.fas.best",0.120166481907736,87,0.174764685985377,0.606773913276227
"6722at7088_nostop.fas.aligned.fas.best",-0.203903622786291,97,0.0149194864743324,0.265357870327523
"6723at7088_nostop.fas.aligned.fas.best",-0.244558537964075,98,0.00333535621556398,0.164431332768291
"6725at7088_nostop.fas.aligned.fas.best",-0.0412531686546154,91,0.633571207629791,0.895441738650823
"6728at7088_nostop.fas.aligned.fas.best",-0.00943901638581144,103,0.907500764712673,0.977031279799408
"672at7088_nostop.fas.aligned.fas.best",-0.209589404651152,93,0.014325876448307,0.263459443092711
"6737at7088_nostop.fas.aligned.fas.best",-0.133849200219018,86,0.132926968977137,0.557227472373181
"6742at7088_nostop.fas.aligned.fas.best",-0.155561877555641,102,0.0567253568590836,0.414218065041101
"6744at7088_nostop.fas.aligned.fas.best",0.0205837949915257,128,0.777178519405437,0.942097222501698
"6745at7088_nostop.fas.aligned.fas.best",0.0348279451914408,94,0.682405716055383,0.915048619890639
"6751at7088_nostop.fas.aligned.fas.best",-0.17828604259847,100,0.0306319171445967,0.327912162220027
"6753at7088_nostop.fas.aligned.fas.best",0.166985812324847,80,0.0708381534324659,0.450762776824025
"6754at7088_nostop.fas.aligned.fas.best",-0.138201645105164,86,0.120776668081245,0.534748931088854
"6757at7088_nostop.fas.aligned.fas.best",-0.0774959561723836,90,0.373212535748236,0.762768348898104
"675at7088_nostop.fas.aligned.fas.best",-0.127226434862611,109,0.106972655237845,0.506897337407336
"6769at7088_nostop.fas.aligned.fas.best",0.0311053513941107,74,0.746455823767241,0.931180925549093
"6770at7088_nostop.fas.aligned.fas.best",0.0542472973381812,63,0.60373364786024,0.886423377175073
"6771at7088_nostop.fas.aligned.fas.best",-0.0809432976560637,88,0.357855415047675,0.755536588559993
"6775at7088_nostop.fas.aligned.fas.best",0.130367029075038,90,0.134135807605871,0.559266552366479
"6779at7088_nostop.fas.aligned.fas.best",0.176062898174523,81,0.0552536683096169,0.412884427885231
"6780at7088_nostop.fas.aligned.fas.best",0.0556886789113224,92,0.517553454788299,0.853097680479225
"6782at7088_nostop.fas.aligned.fas.best",-0.227786985807584,105,0.00463147849794399,0.182504208742259
"6783at7088_nostop.fas.aligned.fas.best",-0.0445210021133673,112,0.567370324836292,0.872291547349941
"6787at7088_nostop.fas.aligned.fas.best",-0.161939003821434,103,0.0462153198415037,0.385480221780439
"6789at7088_nostop.fas.aligned.fas.best",-0.151817819136817,82,0.0962461308976848,0.492655167226559
"678at7088_nostop.fas.aligned.fas.best",0.0544392173305347,95,0.520188896806783,0.853097680479225
"6791at7088_nostop.fas.aligned.fas.best",-0.121341180623012,92,0.158532139619965,0.591521509277411
"6795at7088_nostop.fas.aligned.fas.best",0.123058106468205,111,0.115571293627553,0.525938058985386
"6797at7088_nostop.fas.aligned.fas.best",0.0576610565948131,83,0.524988824491322,0.853637110791984
"6798at7088_nostop.fas.aligned.fas.best",0.0937130531799914,91,0.278846834201218,0.705372927024775
"680at7088_nostop.fas.aligned.fas.best",-0.143838990445615,96,0.0876028205920448,0.477208515519985
"6817at7088_nostop.fas.aligned.fas.best",-0.0130801807532594,112,0.86655851328421,0.966899798837849
"6818at7088_nostop.fas.aligned.fas.best",-0.072737778077316,95,0.390228541391913,0.774190391797931
"6819at7088_nostop.fas.aligned.fas.best",0.0223949204127933,97,0.789188597708031,0.946375171273177
"681at7088_nostop.fas.aligned.fas.best",-0.00080523754951729,120,0.991451836509221,0.998222474211957
"6821at7088_nostop.fas.aligned.fas.best",0.0548118132906774,102,0.501984823211495,0.844395805260042
"6825at7088_nostop.fas.aligned.fas.best",-0.0484707219064488,86,0.586333474074031,0.880410354815468
"6826at7088_nostop.fas.aligned.fas.best",0.102449628805954,87,0.247283053629569,0.681743569445572
"6830at7088_nostop.fas.aligned.fas.best",-0.109686013357556,117,0.149665472866652,0.582828497716034
"6835at7088_nostop.fas.aligned.fas.best",0.233534886960026,91,0.00696228213441994,0.206508249868128
"6837at7088_nostop.fas.aligned.fas.best",-0.033532433036336,83,0.711626600239487,0.921611808401443
"6841at7088_nostop.fas.aligned.fas.best",-0.0540715316409042,98,0.516385789298473,0.853097680479225
"6845at7088_nostop.fas.aligned.fas.best",0.0162924613627269,74,0.865523255234511,0.966899798837849
"6846at7088_nostop.fas.aligned.fas.best",0.142953340147344,107,0.0727799152705416,0.451975044629123
"6847at7088_nostop.fas.aligned.fas.best",-0.113766416607576,102,0.163473594061373,0.597774643008105
"6853at7088_nostop.fas.aligned.fas.best",0.0201938854012363,79,0.828160973981466,0.954713014554187
"6855at7088_nostop.fas.aligned.fas.best",-0.0572342713709025,101,0.485471675986067,0.832055129708403
"6857at7088_nostop.fas.aligned.fas.best",-0.0396557125215779,117,0.602454858464413,0.885974609727757
"6860at7088_nostop.fas.aligned.fas.best",-0.11495237621983,114,0.136206157060774,0.560394548987217
"6862at7088_nostop.fas.aligned.fas.best",-0.20930842587758,91,0.0155764681168555,0.270666652091965
"6871at7088_nostop.fas.aligned.fas.best",-0.0718035271357192,57,0.51414810543569,0.85207025828429
"6873at7088_nostop.fas.aligned.fas.best",-0.0699083132410476,69,0.483316697723909,0.831479347119303
"6874at7088_nostop.fas.aligned.fas.best",-0.0675248634225218,101,0.410540204104403,0.787272595027723
"6884at7088_nostop.fas.aligned.fas.best",0.0347693587950765,106,0.664064667955032,0.908620669204461
"6885at7088_nostop.fas.aligned.fas.best",0.0413767520516134,99,0.617672431484322,0.891074314027763
"6893at7088_nostop.fas.aligned.fas.best",-0.079505485877515,96,0.345078250419548,0.75064043026906
"6896at7088_nostop.fas.aligned.fas.best",0.0174130430750288,98,0.834465021080506,0.955309122365688
"6899at7088_nostop.fas.aligned.fas.best",-0.0873467685126017,105,0.277566356608275,0.704472968382246
"68at7088_nostop.fas.aligned.fas.best",0.0495603877662088,90,0.56903274313502,0.872705411403095
"6900at7088_nostop.fas.aligned.fas.best",-0.0933941749520427,115,0.223980446866577,0.661877256460361
"6903at7088_nostop.fas.aligned.fas.best",-0.0216542140615674,103,0.789810270860482,0.946571250158171
"6906at7088_nostop.fas.aligned.fas.best",-0.227273015708013,103,0.00514736504485959,0.184753042309819
"6908at7088_nostop.fas.aligned.fas.best",0.0178696293962415,125,0.808206643500883,0.950801308386507
"6909at7088_nostop.fas.aligned.fas.best",-0.0515374143209097,92,0.549251455253856,0.864688776989807
"6912at7088_nostop.fas.aligned.fas.best",-0.065543419009019,74,0.49569856340035,0.839368973313454
"6914at7088_nostop.fas.aligned.fas.best",-0.0699912044812693,112,0.368585749593335,0.76241575844664
"6918at7088_nostop.fas.aligned.fas.best",0.0280056016805602,85,0.754638475198578,0.933187946766739
"6919at7088_nostop.fas.aligned.fas.best",0.0578417301926627,57,0.599209054579831,0.885598041955831
"6926at7088_nostop.fas.aligned.fas.best",-0.0337723812174378,98,0.685248764370659,0.915048619890639
"692at7088_nostop.fas.aligned.fas.best",-0.16595678200798,84,0.0656488501329404,0.445885429357608
"6936at7088_nostop.fas.aligned.fas.best",0.0428265524974808,85,0.632704467064459,0.895384556950972
"6937at7088_nostop.fas.aligned.fas.best",-0.00564635153752427,106,0.943772424163528,0.98614225554222
"6938at7088_nostop.fas.aligned.fas.best",0.036211406268438,109,0.646380529577804,0.898281943803471
"6940at7088_nostop.fas.aligned.fas.best",-0.0272369442699117,97,0.74505128686059,0.931180925549093
"6944at7088_nostop.fas.aligned.fas.best",0.10882059326865,106,0.174054423864928,0.606773913276227
"6950at7088_nostop.fas.aligned.fas.best",0.178173112528738,114,0.0209121507245593,0.292678693520094
"6951at7088_nostop.fas.aligned.fas.best",-0.0389951428816973,86,0.661546288736386,0.907120220631235
"6955at7088_nostop.fas.aligned.fas.best",0.00708767822855465,107,0.929115686751578,0.982667358765781
"6959at7088_nostop.fas.aligned.fas.best",0.00184589364810052,99,0.982234104198787,0.995456675699314
"6967at7088_nostop.fas.aligned.fas.best",0.046583801630029,112,0.549554451246772,0.864688776989807
"696at7088_nostop.fas.aligned.fas.best",-0.0658780131802035,94,0.438942637236867,0.806433599200048
"6971at7088_nostop.fas.aligned.fas.best",-0.071051562855523,110,0.36577581759478,0.760477545190054
"6979at7088_nostop.fas.aligned.fas.best",0.0971106777636425,95,0.25133871350271,0.683472204861111
"6980at7088_nostop.fas.aligned.fas.best",0.103882998889829,99,0.210132555374332,0.644765637923674
"6982at7088_nostop.fas.aligned.fas.best",0.053081966103258,105,0.509344442087329,0.849162038797003
"6987at7088_nostop.fas.aligned.fas.best",0.0151060107746849,105,0.851047598888289,0.961477650647151
"6988at7088_nostop.fas.aligned.fas.best",0.0290077367958294,106,0.717098662954882,0.923229311029499
"6989at7088_nostop.fas.aligned.fas.best",-0.129266531327763,95,0.126776049295929,0.550326041150705
"6991at7088_nostop.fas.aligned.fas.best",-0.0493830600713818,83,0.586156034445595,0.880410354815468
"6996at7088_nostop.fas.aligned.fas.best",0.0432005538195781,119,0.5670874548593,0.872291547349941
"69at7088_nostop.fas.aligned.fas.best",-0.162824701089741,99,0.0495012157949237,0.39577855149136
"6at7088_nostop.fas.aligned.fas.best",0.0334779259075346,81,0.71549268345577,0.922985445490834
"7001at7088_nostop.fas.aligned.fas.best",-0.335996613327306,97,6.03762664866987e-05,0.0378914456433202
"7004at7088_nostop.fas.aligned.fas.best",-0.00443444324845808,89,0.959593231983989,0.990381172979152
"7005at7088_nostop.fas.aligned.fas.best",-0.107173722643145,91,0.215545546484262,0.64917331236593
"7007at7088_nostop.fas.aligned.fas.best",-0.183599921713468,103,0.0238174688520248,0.297483953930648
"7009at7088_nostop.fas.aligned.fas.best",-0.119826512659893,94,0.15918916049962,0.591883981348909
"7024at7088_nostop.fas.aligned.fas.best",-0.0926179624242802,93,0.279158373196785,0.705380278542014
"7025at7088_nostop.fas.aligned.fas.best",0.0743056782526062,108,0.34873796101743,0.75064043026906
"7041at7088_nostop.fas.aligned.fas.best",-0.104371106004767,107,0.190208526480925,0.622742626893921
"7044at7088_nostop.fas.aligned.fas.best",-0.0159023389247221,110,0.839587914634462,0.956807867812049
"7045at7088_nostop.fas.aligned.fas.best",0.0736650573368562,105,0.359810622238396,0.756066348228915
"7047at7088_nostop.fas.aligned.fas.best",-0.0203038971006891,94,0.811459135806119,0.951686114917321
"7048at7088_nostop.fas.aligned.fas.best",-0.0627416971527467,103,0.439917932098835,0.807576252057741
"7051at7088_nostop.fas.aligned.fas.best",-0.10765553214941,109,0.172571128776854,0.606773913276227
"7052at7088_nostop.fas.aligned.fas.best",-0.0398398040822306,105,0.620426295503915,0.891633847987308
"7053at7088_nostop.fas.aligned.fas.best",0.0877282927856738,89,0.316195756470916,0.734043068983523
"7056at7088_nostop.fas.aligned.fas.best",-0.0374805432780435,108,0.636461069642775,0.897015690535266
"7058at7088_nostop.fas.aligned.fas.best",-0.146307509932797,94,0.0856288085588152,0.476746996251333
"7060at7088_nostop.fas.aligned.fas.best",0.118335067490522,89,0.17637781952648,0.607553137193322
"7062at7088_nostop.fas.aligned.fas.best",-0.00728984923970448,96,0.931011995999915,0.983251401766668
"7064at7088_nostop.fas.aligned.fas.best",-0.111250720878945,103,0.170854406854178,0.606773913276227
"7067at7088_nostop.fas.aligned.fas.best",0.105065949566033,94,0.217058859371341,0.651889649268332
"7071at7088_nostop.fas.aligned.fas.best",-0.0761328671596003,94,0.371075282809681,0.762562863030271
"7081at7088_nostop.fas.aligned.fas.best",0.0752863188752626,110,0.33790226420787,0.747976959766431
"7082at7088_nostop.fas.aligned.fas.best",-0.138528057167192,92,0.107454003236135,0.50731504848221
"7084at7088_nostop.fas.aligned.fas.best",0.109317458318424,101,0.182767947031109,0.614711791897155
"7087at7088_nostop.fas.aligned.fas.best",0.0402894071367129,102,0.621666155043316,0.892473616426821
"7088at7088_nostop.fas.aligned.fas.best",0.0461498718384083,93,0.589716560403654,0.882354958299542
"7089at7088_nostop.fas.aligned.fas.best",-0.00651835145375189,90,0.940294668105694,0.985347759722862
"708at7088_nostop.fas.aligned.fas.best",-0.0159977449502045,99,0.846966720657768,0.960598234318846
"7090at7088_nostop.fas.aligned.fas.best",0.0330493579653146,76,0.727646661655389,0.925402266223129
"7092at7088_nostop.fas.aligned.fas.best",-0.00779932167740142,109,0.921283646099636,0.97939352581054
"7097at7088_nostop.fas.aligned.fas.best",-0.0925067668013349,101,0.259571531567203,0.692645341969461
"7101at7088_nostop.fas.aligned.fas.best",0.0548056187596577,114,0.477445486122914,0.827281767671505
"7106at7088_nostop.fas.aligned.fas.best",0.0562984573198617,97,0.501548153015289,0.844395805260042
"7108at7088_nostop.fas.aligned.fas.best",-0.0713721704019041,89,0.414823067184775,0.790637225883119
"7112at7088_nostop.fas.aligned.fas.best",-0.0541514851332902,87,0.540843405369883,0.860193182305405
"7115at7088_nostop.fas.aligned.fas.best",-0.0650385009773851,89,0.457437738020351,0.816457594881306
"7117at7088_nostop.fas.aligned.fas.best",0.0168272925782051,109,0.831170409541762,0.954713014554187
"7118at7088_nostop.fas.aligned.fas.best",-0.0546285978420206,107,0.49293768094521,0.837467130347885
"7119at7088_nostop.fas.aligned.fas.best",-0.0623466669234137,95,0.461450987833361,0.818304566885111
"7122at7088_nostop.fas.aligned.fas.best",-0.023622359637768,86,0.790858005973152,0.947130838549306
"7123at7088_nostop.fas.aligned.fas.best",-0.129812245017495,77,0.168480676520288,0.605767122392345
"7125at7088_nostop.fas.aligned.fas.best",-0.340427052905129,93,6.95606257497895e-05,0.0378914456433202
"7126at7088_nostop.fas.aligned.fas.best",-0.152253348976121,110,0.0526195133690113,0.406977657546109
"7128at7088_nostop.fas.aligned.fas.best",-0.249051133205447,115,0.00118403646553415,0.115153844339503
"7133at7088_nostop.fas.aligned.fas.best",0.0282514841174204,89,0.746864470148334,0.931180925549093
"713at7088_nostop.fas.aligned.fas.best",-0.0541731792510906,116,0.478660046468949,0.828143479337458
"7142at7088_nostop.fas.aligned.fas.best",-0.103946040024441,108,0.189917526185426,0.622742626893921
"7146at7088_nostop.fas.aligned.fas.best",-0.0725640088086428,122,0.330248085946065,0.742952314925756
"7147at7088_nostop.fas.aligned.fas.best",0.172373444463172,87,0.0516092189464004,0.402569521849823
"714at7088_nostop.fas.aligned.fas.best",-0.050951308679556,94,0.549432431028,0.864688776989807
"7153at7088_nostop.fas.aligned.fas.best",0.152959624411054,96,0.0692946131411082,0.450762776824025
"7154at7088_nostop.fas.aligned.fas.best",0.036147442663039,95,0.669389750849573,0.911284098352456
"7156at7088_nostop.fas.aligned.fas.best",0.00421641069129477,102,0.958811333598979,0.990381172979152
"7159at7088_nostop.fas.aligned.fas.best",0.0199414823193107,101,0.807980518121222,0.950801308386507
"7160at7088_nostop.fas.aligned.fas.best",-0.0179614355397853,109,0.819980361960166,0.951785229690177
"7162at7088_nostop.fas.aligned.fas.best",-0.0720981641850371,115,0.347867732607888,0.75064043026906
"7163at7088_nostop.fas.aligned.fas.best",0.136735941937597,116,0.0737455993049748,0.453079481751398
"7166at7088_nostop.fas.aligned.fas.best",-0.156414906004928,93,0.0676007075676814,0.450116097292915
"716at7088_nostop.fas.aligned.fas.best",0.177222788325978,120,0.0183756245531938,0.278192576228962
"7170at7088_nostop.fas.aligned.fas.best",-0.0125840930007172,117,0.868715162983804,0.967045633846265
"7172at7088_nostop.fas.aligned.fas.best",-0.0301506138991774,84,0.738051742730851,0.930145677235778
"7176at7088_nostop.fas.aligned.fas.best",0.109457466219635,97,0.191290519559348,0.623228057666272
"7177at7088_nostop.fas.aligned.fas.best",-0.0828024737277596,110,0.291886881246355,0.713990728354195
"717at7088_nostop.fas.aligned.fas.best",0.153784033624572,90,0.0772174015717732,0.458986661358356
"7181at7088_nostop.fas.aligned.fas.best",0.133739219609614,82,0.142849894382446,0.570775233585804
"7182at7088_nostop.fas.aligned.fas.best",0.0995163890024402,82,0.275575912190755,0.702830129355423
"7184at7088_nostop.fas.aligned.fas.best",0.0380438320184787,105,0.636269796702524,0.897015690535266
