"","Rho","N","P","p.adj"
"8100at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.10154529930749,100,0.218212288329232,0.653320241152416
"8101at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0315673295072842,110,0.687816484383015,0.919462210318135
"8103at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.142813634592505,111,0.0678101480618376,0.449704778058236
"8106at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0673517251181507,105,0.402454675416115,0.791397649925346
"8107at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0583157562612963,96,0.4886000459611,0.835472341156338
"8111at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00945760510435724,92,0.912488231174761,0.984484253153032
"8116at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0144875967009674,109,0.854361061764522,0.969374864591107
"8117at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0921074237064027,96,0.274027349625795,0.709648286385279
"8118at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0681655532425236,87,0.441418326782054,0.807581698078869
"8120at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0205264592561736,87,0.816687654395306,0.960895564540783
"8122at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.25216197155994,98,0.00247597633911031,0.153688885292701
"8129at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.154235341838633,88,0.0797728457227193,0.464863970356913
"8131at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0569756637694592,101,0.487445516200442,0.834499421180606
"8132at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0665680323298851,100,0.419565070036969,0.799763108898659
"8136at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0451016869103824,75,0.636898773751389,0.90253431668165
"8139at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0540539298899077,92,0.529922094915434,0.849518883555684
"8144at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0979799136124034,124,0.184993896259848,0.617131938708569
"8148at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0344964530678388,80,0.709003134435979,0.929168318794105
"8149at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0783806715519932,85,0.381742242609798,0.782486004919008
"8150at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.129251787016861,78,0.167506213020165,0.594809874599249
"8151at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.112672461521083,87,0.203223472954646,0.638696200855641
"8153at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.173999872015576,123,0.0190620037270698,0.285680062414545
"8156at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.127832334339978,91,0.139626511660535,0.563670421108548
"8166at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0791298620944988,118,0.296545455501981,0.727594888405557
"8171at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0492578287832891,109,0.532566164391281,0.850010855910143
"8172at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.010342179237661,104,0.898198326437946,0.981388513752037
"8174at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0300235723687344,109,0.703650938730021,0.925982743036529
"8175at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0158487693336001,102,0.846077353767947,0.969118348625268
"8177at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.134089888874972,83,0.139340782354219,0.563670421108548
"8180at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.115840642128467,84,0.198820527530556,0.633316119402211
"8182at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0395576085874094,102,0.628012037169493,0.900443655773303
"8183at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0788823650544615,102,0.333943356072906,0.746797984642491
"8185at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.111619371384214,106,0.163241889370044,0.59288238997695
"8186at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.14126783425372,118,0.062379906617678,0.433452611326142
"818at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0119991053800531,109,0.87916493464918,0.974741274567384
"8190at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0362868069223843,103,0.655106195233871,0.90742133891334
"8204at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0703605029317503,106,0.379465601692293,0.78203185182036
"8205at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.104058665274832,79,0.263349388802404,0.703462732587522
"8212at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0614130839802508,108,0.438660856614762,0.805647355568313
"8214at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0235564103302445,96,0.779671194273041,0.946081226119028
"8215at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.131994569477996,113,0.0885072791981875,0.482224924916028
"8217at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0668601497238392,94,0.432149463529598,0.801932278265088
"8219at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.130549594315765,117,0.0863901550237151,0.478243326827448
"821at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0694504393671665,90,0.42485631079647,0.800280990815052
"8222at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.16183397264116,115,0.0351078490615384,0.361026249585074
"822at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.112196292230656,81,0.221884803376352,0.659450868812291
"8235at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0525953547868069,118,0.487788427322629,0.834773830509823
"8236at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0766381999918983,104,0.343103650239137,0.752439744118358
"8238at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0557707371028846,86,0.531242381364572,0.849518883555684
"8247at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0567640354780873,115,0.459858634042486,0.815999152254738
"8248at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0908784051723449,106,0.256302876119126,0.696528208525875
"8254at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0507494936014717,102,0.534196921897293,0.850213833562857
"8255at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.260058079393292,110,0.000932043304163881,0.111162520247494
"8258at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00943574307210724,105,0.906626153694152,0.98209397454983
"8259at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0662348557120346,100,0.421896087936158,0.80015727393014
"8264at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0320328364379589,101,0.696246225861097,0.923010875409244
"826at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00462125021605013,111,0.952876094607346,0.989893007858338
"8270at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00676706565458424,118,0.928867182056917,0.985434157139791
"8271at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0476972622689653,99,0.565020930271577,0.86667522839304
"8273at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0576112001790282,127,0.43015692394305,0.801932278265088
"8274at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0267500188086136,86,0.763941239146656,0.942354345836886
"8275at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.122664601043676,103,0.131052330348818,0.551602395970946
"8276at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0498453791778781,110,0.525766948909289,0.849518883555684
"8277at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0361133867826238,113,0.641197267112388,0.903208846832273
"8280at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.203396191674,104,0.0118659205024361,0.240343119345748
"8282at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0218576680797337,114,0.776924071493698,0.945035041095145
"8286at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0247553939951732,110,0.752677371093247,0.940221107023753
"828at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0371000360882596,108,0.639888899025697,0.90283195925816
"8298at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0926756690907124,78,0.322335362370806,0.73807147926651
"829at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0665114725659045,103,0.412936692576696,0.796160803732401
"8300at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0735987606262058,103,0.364946936787101,0.771477201177868
"8301at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0936401236702533,82,0.304924282104125,0.730548892607883
"8306at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.233983201325671,108,0.00317084208595733,0.161043546387899
"8310at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0474267486664279,85,0.596625277093541,0.888843972403887
"8312at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0183151738265661,87,0.836138661741041,0.963822763376103
"8313at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0199555362413219,82,0.826934490327,0.96205588070367
"8317at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.235141444283824,107,0.0031647841915642,0.161043546387899
"8323at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.037751578148253,89,0.666238432769521,0.910031810488758
"8324at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0685102560495472,97,0.413404118849275,0.796160803732401
"8327at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0126815605902348,111,0.871172973199183,0.974320594675924
"8340at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00280664067567736,96,0.973410899107256,0.991397883757707
"8342at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0634390519362854,95,0.453638257678855,0.812586302959327
"8343at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0288207621161655,95,0.733524833232874,0.936575981203203
"8344at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0107412377002405,103,0.89480911854875,0.98064853416096
"8346at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.107157688027783,91,0.215614219373757,0.652697083945326
"8352at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0738256667061432,101,0.368262402943903,0.775369619464109
"8354at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0135806195008449,68,0.892489225354668,0.979487053440689
"8356at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00844028378483624,83,0.925865093623866,0.985434157139791
"8359at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.158875129537517,118,0.0360947267688424,0.361026249585074
"835at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.2422361446248,83,0.00757406989323013,0.218436021518105
"8367at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.253642996607402,79,0.00640357026689719,0.201867032344738
"8370at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0850474567236155,103,0.295141488629645,0.725708307975312
"8371at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0690114463744056,84,0.443983528929252,0.808209877442251
"8373at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00857542563783001,102,0.916346225567033,0.984506963098349
"8375at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0690739819612344,75,0.469719239682805,0.824850804683097
"8377at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0499519730482421,93,0.559440214873606,0.863054246661561
"8380at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.124567136992539,82,0.172325316557205,0.599029119662896
"8384at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.123659568845465,99,0.13575753825352,0.558268413896897
"8385at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.03225632450717,110,0.681373028776662,0.917111447008451
"8386at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0548618446014356,83,0.545302100747465,0.856652992545082
"8392at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.18332926145236,101,0.0254645128798116,0.317161548701959
"8393at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.189062356780332,83,0.0371342844635513,0.365820720437269
"8394at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00158104375072863,74,0.98688836987646,0.996540558698902
"8396at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0462039273340095,117,0.543928123635377,0.855932873138044
"83at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.159637911613803,85,0.0748336699823431,0.458655223553472
"8400at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.104803638840165,90,0.228492003327684,0.668225813954474
"8402at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0113074233184144,101,0.890393302201965,0.978959867289592
"8403at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.010179167584068,102,0.900776150390032,0.981388513752037
"8406at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0587230766138976,97,0.483257827278697,0.831549858541017
"8408at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.187855409056579,125,0.010716209437092,0.23951938729208
"840at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0142611110488141,78,0.878956352489179,0.974741274567384
"8416at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0899153737665424,94,0.290791294205966,0.723118859712773
"8418at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0880999872962974,91,0.308653744763584,0.732961269230052
"841at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.119484572962095,81,0.193298707235638,0.62726044569448
"8427at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0637127821383872,92,0.459079113532663,0.815565731814148
"8440at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0514487760987857,101,0.53064623430462,0.849518883555684
"8441at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0654551565514378,113,0.398297033026971,0.790514531368512
"8443at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.171204204006513,113,0.0271533677816426,0.329225581246388
"844at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00107780438767449,103,0.989414413487337,0.99679774808533
"8453at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.006690908445701,97,0.936332534820917,0.987267597591044
"8465at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.129903723140323,71,0.186221147262779,0.617131938708569
"8469at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.139779301628578,107,0.0793669572752584,0.464259208844087
"8471at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0262309350404872,94,0.757946153428605,0.940221107023753
"8476at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.021944507268814,114,0.776061404513115,0.945035041095145
"8477at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0289732753868405,90,0.739195308635142,0.938394828789556
"8479at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.027995764372299,84,0.756155980337704,0.940221107023753
"8483at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.234408755843048,105,0.00356919659678828,0.171734712041255
"8484at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00803531073671481,113,0.917413991144692,0.985314697726125
"8487at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0531080069011661,98,0.523888335434681,0.849518883555684
"8491at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0360126804197701,99,0.663967571397609,0.909691016152141
"8492at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0799920672957547,125,0.277209835069081,0.713316076797114
"8493at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.130120124469078,105,0.105767024441049,0.514195337838281
"849at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0718521548948425,102,0.378810005971185,0.781843914173952
"84at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.090739948448928,88,0.302661663100019,0.730548892607883
"8504at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.171516222590262,108,0.0305469906905535,0.340200552134413
"8509at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0640754880447131,112,0.410433638296211,0.796160803732401
"8514at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0586907479726531,94,0.490484101892896,0.836248724602123
"8515at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0773440004866954,97,0.355808941313978,0.762257432373627
"8517at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.1479243206921,116,0.0530508816347442,0.414522358893019
"8521at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0997874180946066,105,0.21480842850132,0.65112024315619
"8524at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0552917056378724,100,0.502574775328192,0.84165573830138
"8529at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0419235074985948,91,0.628064707158672,0.900443655773303
"8536at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.196793823812415,95,0.0200936529124446,0.294805743821504
"853at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0413898838240713,87,0.64019936872748,0.90283195925816
"8549at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00815104789048644,119,0.914003744101304,0.984489453481838
"8550at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0222053594599665,103,0.784590769033976,0.947190764523075
"8553at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.154937381583084,99,0.0616089393281644,0.432996406705076
"8554at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.125113327312488,81,0.173145756220503,0.599582766427213
"8559at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.133434824775795,118,0.0783647957407039,0.462797779497103
"8564at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0911056124240759,102,0.264456533399333,0.703462732587522
"8570at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.153212088403816,102,0.0605675380590039,0.431919282349996
"8571at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0748106045601024,119,0.321619840028234,0.73807147926651
"8572at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0585582426099563,83,0.518561093917389,0.845041982280351
"8578at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.030609118532897,68,0.760652726703315,0.942100717137693
"8582at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.115419025831094,89,0.187277436834221,0.618403747415555
"8584at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0167183108849603,105,0.83536612583315,0.963546317920358
"8585at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.027448349629487,107,0.730466965424677,0.934999924084559
"8586at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0233762291106092,61,0.825893995229781,0.962006512123972
"8587at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0808081797599217,88,0.358658448073017,0.765015289846831
"8591at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0833004330227881,99,0.314944249564755,0.737320680078576
"8595at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0365183501738207,115,0.634447322902071,0.901522532977231
"8605at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0102921424307982,89,0.906393363072952,0.98209397454983
"8607at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0536661712463048,89,0.539782208382676,0.851689497589648
"860at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.112651579699342,103,0.165530894939091,0.594809874599249
"8612at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0517687860790176,82,0.570589151419256,0.870839068827186
"8613at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.125081972834908,94,0.141684052672341,0.564458329912184
"8615at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0832326498335306,96,0.322936547480424,0.73807147926651
"8618at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0445275188115835,95,0.598906304201403,0.888881546988424
"861at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0863528843439963,122,0.246609479177357,0.684427400922708
"8620at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0964314701197862,111,0.217522633171147,0.653320241152416
"8625at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.211300356198918,94,0.0130463649308324,0.248478892078479
"8628at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00560704894436253,68,0.95549979508072,0.989893007858338
"8630at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00294197187760459,79,0.97477287936996,0.991916035529851
"8633at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0998195893968405,77,0.289632755675035,0.722264771516958
"8635at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0131702856254685,112,0.865647988329053,0.973121572086847
"8636at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0313779782052537,108,0.692329680433429,0.921292276349695
"8637at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.158756647967952,90,0.0681214223130758,0.449704778058236
"8638at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0182157110639398,89,0.835137880764229,0.963546317920358
"8642at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.11163875957263,84,0.21560063194892,0.652697083945326
"8643at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.107232506582112,97,0.200471996849206,0.635714429251738
"8644at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0160443704820478,116,0.833805744666476,0.963546317920358
"8652at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0470118732917569,126,0.521394580223896,0.848147553809049
"8653at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.179026131651325,94,0.035437677634554,0.361026249585074
"8659at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0618091995880103,91,0.475076124794557,0.829999760556339
"865at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.195448608976131,99,0.0183830875881738,0.279142236191328
"8665at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0385360458965556,90,0.657909865108808,0.908175269417229
"8667at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.269744579270215,71,0.00605482555948773,0.198404872638842
"8669at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.110709978566279,101,0.177256110582637,0.605995297633277
"866at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0606585429150304,103,0.45525143731742,0.81339711863712
"8672at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.15191288310776,95,0.0727420400681055,0.457622622230289
"8673at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0972969645008499,103,0.231035010974767,0.669384709505431
"867at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0517021219700389,101,0.528624300983157,0.849518883555684
"8685at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.105680181247102,93,0.216890109079096,0.653320241152416
"8691at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.118322773669472,107,0.137525291200317,0.561275094711293
"8694at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0716939914742208,120,0.3401376446216,0.751096219113689
"8696at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0433494458075068,84,0.630631936692291,0.900443655773303
"8698at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0188602611247,88,0.830360393090113,0.96256097256935
"86at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.116383693497771,109,0.140327130048783,0.563715327368683
"8700at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.13830073693367,65,0.17870271267536,0.607323494155441
"8703at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.060360050730936,113,0.436028766961786,0.804296314287608
"8708at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0302387631510228,83,0.738861108005935,0.938394828789556
"8709at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0996310164847787,92,0.246967665515887,0.684590175302072
"8710at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.157281682541419,111,0.044295859698547,0.384936073540035
"8711at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.102571861626726,107,0.197961816911135,0.632534919867429
"8712at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0680759580388516,75,0.476161083190863,0.830420568968117
"8715at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0664410597026749,75,0.486817512065294,0.833736548389082
"8716at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.102419716500868,110,0.192336262626477,0.625743100687278
"8718at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0104749099679377,119,0.889625789954875,0.978716042032431
"8719at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0181590887344477,92,0.832875760819713,0.963085024717153
"8732at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.00116504102129774,99,0.9887864468516,0.99679774808533
"8733at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.174910293044391,119,0.0204866411119266,0.295408317106045
"8735at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.198696251003289,93,0.0202489042002641,0.294805743821504
"8739at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0192038411523841,85,0.830308714734652,0.96256097256935
"8742at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0864155899024042,105,0.282720897272806,0.717219476888298
"8745at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.15231937530677,103,0.0607918112529822,0.43223167896332
"8751at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.433231696378243,68,1.62116010566494e-05,0.0185258071074861
"8753at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.15249414337847,96,0.0701460829046253,0.452239414607958
"8757at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0262675271089575,99,0.751334312557634,0.940221107023753
"875at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.134088605231069,73,0.166345544106725,0.594809874599249
"8760at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0782228397377748,96,0.352916749855814,0.760690618108662
"8764at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.311837664807066,106,9.81172601928951e-05,0.0501980768655335
"8767at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0346909134555783,101,0.672450431064053,0.913528789983645
"8769at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0423663878520864,87,0.632331502439194,0.900443655773303
"8770at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0284099316510425,110,0.717628873433711,0.932390555028644
"8777at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0446772817349275,87,0.613878464118859,0.894318042286218
"8778at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0220982858533416,97,0.791916307123574,0.951090236432438
"8779at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0846876810342011,94,0.319751431878579,0.73807147926651
"877at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.00410818814803631,99,0.960473450928098,0.990253555926243
"8781at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0709108058193996,115,0.355864659961785,0.762257432373627
"8786at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.202587066786228,121,0.00679293414092861,0.204279618145952
"8787at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",-0.0937177195052584,104,0.246320719044651,0.684427400922708
"8789at7088_nostop.fas.aligned.fas.best.fas.ClipKIT",0.0692963668460181,86,0.436594823478237,0.804528983149261
